Ad_ID,Company_Campaign_ID,FB_campaign_ID,Age,Gender,interest,Impressions,Clicks,Spent,Ctr,Cpc,Conversion_Rate,Cpa,Gender_Encoded
778156,936,115804,32,M,28,9388,2,3.140000105,0.0002130379207498,1.5700000525,0.5,3.140000105,0
779716,936,116077,32,F,29,8044,1,1.110000014,0.0001243162605668,1.110000014,1.0,1.110000014,1
1121603,1178,144624,47,M,16,159478,20,33.89999998,0.0001254091473432,1.6949999989999998,0.15,11.299999993333332,0
778483,936,115858,42,F,18,24188,5,8.179999828,0.000206714073094,1.6359999656,0.2,8.179999828,1
738606,936,109852,47,F,19,529,0,0.0,0.0,0.0,0.0,0.0,1
737644,936,109629,47,M,16,45401,10,14.06000042,0.0002202594656505,1.406000042,0.1,14.06000042,0
1122191,1178,144722,47,F,10,382776,97,132.7300007,0.0002534119171525,1.3683505226804125,0.0515463917525773,26.54600014,1
1121196,1178,144552,32,M,28,1392288,206,358.5500029,0.0001479578937691,1.740533994660194,0.1504854368932038,11.566129125806452,0
1121433,1178,144596,37,M,66,80248,15,24.1900003,0.0001869205463064,1.6126666866666668,0.0666666666666666,24.1900003,0
1121369,1178,144585,37,M,28,826205,125,232.3700008,0.000151294170333,1.8589600064,0.04,46.47400016,0
711764,916,104419,47,F,10,11199,4,5.730000019,0.0003571747477453,1.43250000475,0.25,5.730000019,1
1121493,1178,144606,42,M,24,137584,21,36.77999961,0.0001526340272124,1.7514285528571427,0.0476190476190476,36.77999961,0
780104,936,116147,32,F,25,4971,1,1.230000019,0.00020116676725,1.230000019,1.0,1.230000019,1
1314362,1178,179929,32,F,106,173912,26,35.54000032,0.0001495008970053,1.366923089230769,0.0769230769230769,17.77000016,1
738463,936,109826,42,F,21,542,0,0.0,0.0,0.0,0.0,0.0,1
951043,936,123601,32,F,16,3189,0,0.0,0.0,0.0,0.0,0.0,1
1121347,1178,144581,37,M,24,220581,31,57.37,0.0001405379429778,1.8506451612903223,0.032258064516129,57.37,0
781858,936,116455,32,M,20,3385,1,1.440000057,0.0002954209748892,1.440000057,1.0,1.440000057,0
1121677,1178,144636,47,M,29,1391924,258,422.8400038,0.0001853549475402,1.6389147434108526,0.065891472868217,24.8729414,0
778674,936,115890,37,M,29,3732,0,0.0,0.0,0.0,0.0,0.0,0
709183,916,103989,37,M,16,21026,4,4.630000114,0.0001902406544278,1.1575000285,0.5,2.315000057,0
1121411,1178,144592,37,M,64,100351,15,24.17999995,0.0001494753415511,1.6119999966666667,0.1333333333333333,12.089999975,0
1122303,1178,144741,47,F,63,391998,97,142.0500025,0.000247450242093,1.4644330154639176,0.0309278350515463,47.35000083333333,1
1122200,1178,144723,47,F,15,559554,139,195.0799994,0.0002484121282306,1.4034532330935252,0.014388489208633,97.5399997,1
1122249,1178,144732,47,F,25,300637,84,116.9899981,0.0002794067263843,1.3927380726190477,0.0238095238095238,58.49499905,1
782026,936,116483,32,F,18,5704,1,1.320000052,0.0001753155680224,1.320000052,1.0,1.320000052,1
1121116,1178,144535,32,M,19,572450,89,157.329998,0.0001554720936326,1.767752786516854,0.0786516853932584,22.475714,0
1122224,1178,144727,47,F,20,260945,73,100.8800011,0.0002797524382532,1.3819178232876712,0.0273972602739726,50.44000055,1
1121660,1178,144633,47,M,26,24078,4,5.769999981,0.0001661267547138,1.44249999525,0.25,5.769999981,0
710617,916,104228,32,F,15,5014,1,1.190000057,0.0001994415636218,1.190000057,1.0,1.190000057,1
747798,936,110934,32,F,16,25884,5,7.350000143,0.0001931695255756,1.4700000286,0.2,7.350000143,1
776668,936,115542,42,M,19,3523,1,1.809999943,0.000283848992336,1.809999943,1.0,1.809999943,0
1122276,1178,144736,47,F,29,264386,66,91.00000054,0.0002496350033662,1.378787886969697,0.0606060606060606,22.750000135,1
1121793,1178,144656,32,F,24,185665,39,62.14000058,0.0002100557455632,1.5933333482051282,0.0256410256410256,62.14000058,1
1314411,1178,179978,47,F,110,637549,120,173.8800035,0.0001882208269482,1.4490000291666665,0.025,57.960001166666665,1
951420,936,123664,32,F,27,843,0,0.0,0.0,0.0,0.0,0.0,1
747220,936,110837,32,M,15,2474,0,0.0,0.0,0.0,0.0,0.0,0
1121321,1178,144577,37,M,20,127476,21,30.15000057,0.0001647368916501,1.4357143128571428,0.1428571428571428,10.05000019,0
1121367,1178,144585,37,M,28,1447755,233,420.5799983,0.0001609388328826,1.805064370386266,0.0472103004291845,38.2345453,0
777670,936,115723,42,M,16,23769,4,6.029999852,0.0001682864234927,1.507499963,0.25,6.029999852,0
1121296,1178,144573,37,M,15,180351,21,37.13000011,0.0001164396094282,1.7680952433333332,0.0476190476190476,37.13000011,0
1121412,1178,144592,37,M,64,292448,43,76.89999968,0.0001470346865083,1.7883720855813952,0.0465116279069767,38.44999984,0
1121612,1178,144625,47,M,18,468749,84,134.1199975,0.0001792003822941,1.596666636904762,0.0714285714285714,22.35333291666667,0
1121183,1178,144549,32,M,27,399392,53,93.07000041,0.000132701706594,1.7560377435849055,0.0943396226415094,18.614000082,0
1122022,1178,144694,37,F,2,20780,5,8.189999938,0.0002406159769008,1.6379999876,0.2,8.189999938,1
1121525,1178,144611,42,M,29,214094,31,53.26999903,0.0001447962110101,1.718387065483871,0.032258064516129,53.26999903,0
709124,916,103979,32,M,31,1024,0,0.0,0.0,0.0,0.0,0.0,0
737674,936,109637,47,M,20,533,0,0.0,0.0,0.0,0.0,0.0,0
778722,936,115898,37,F,64,41785,14,19.10000038,0.0003350484623668,1.3642857414285714,0.0714285714285714,19.10000038,1
776780,936,115561,42,M,2,3812,2,3.049999952,0.0005246589716684,1.524999976,0.5,3.049999952,0
1121763,1178,144651,32,F,19,87832,11,18.10000038,0.0001252390928135,1.64545458,0.0909090909090909,18.10000038,1
1314393,1178,179960,42,F,107,877535,149,217.7799966,0.0001697937973983,1.4616107154362417,0.0335570469798657,43.55599932,1
748086,936,110982,42,F,16,34127,8,13.07000017,0.0002344184956193,1.63375002125,0.125,13.07000017,1
736977,936,109470,32,M,27,1273,0,0.0,0.0,0.0,0.0,0.0,0
1314387,1178,179954,42,F,101,696612,152,223.1899948,0.0002181989400125,1.4683552289473685,0.2039473684210526,7.199677251612903,1
1121642,1178,144630,47,M,23,99698,21,33.3499999,0.0002106361210856,1.5880952333333334,0.0476190476190476,33.3499999,0
1121265,1178,144568,32,M,65,145398,23,36.24000025,0.0001581864949999,1.5756521847826088,0.0434782608695652,36.24000025,0
747863,936,110944,32,F,27,1955,0,0.0,0.0,0.0,0.0,0.0,1
778113,936,115796,37,M,29,4595,0,0.0,0.0,0.0,0.0,0.0,0
1122089,1178,144705,42,F,23,195220,51,78.06000042,0.0002612437250281,1.5305882435294116,0.0196078431372549,78.06000042,1
1121925,1178,144678,37,F,21,244074,57,84.51000023,0.0002335357309668,1.482631582982456,0.0701754385964912,21.1275000575,1
1121936,1178,144679,37,F,22,93002,16,23.33999968,0.0001720393109825,1.45874998,0.0625,23.33999968,1
1121863,1178,144667,32,F,64,94136,11,16.17999971,0.0001168522138183,1.4709090645454546,0.0909090909090909,16.17999971,1
1122157,1178,144716,42,F,63,98768,21,33.14000034,0.0002126194718937,1.5780952542857145,0.0476190476190476,33.14000034,1
1121775,1178,144653,32,F,21,159123,25,38.36000013,0.0001571111655763,1.5344000052000002,0.2,7.672000026000001,1
952100,936,123777,37,F,29,810,0,0.0,0.0,0.0,0.0,0.0,1
780830,936,116279,47,F,16,16053,3,4.079999924,0.0001868809568304,1.3599999746666669,0.3333333333333333,4.079999924,1
710880,916,104272,32,F,65,13019,5,6.960000038,0.0003840540748137,1.3920000076,0.2,6.960000038,1
951202,936,123627,47,F,26,5307,3,4.289999962,0.0005652911249293,1.4299999873333331,0.6666666666666666,2.144999981,1
747248,936,110842,32,M,21,472,0,0.0,0.0,0.0,0.0,0.0,0
1122027,1178,144695,37,F,7,128616,33,48.54999948,0.0002565777197238,1.4712121054545453,0.0606060606060606,24.27499974,1
747712,936,110919,47,M,26,450,0,0.0,0.0,0.0,0.0,0.0,0
709115,916,103978,32,M,30,2305,1,0.569999993,0.0004338394793926,0.569999993,1.0,0.569999993,0
951854,936,123736,32,F,20,487,0,0.0,0.0,0.0,0.0,0.0,1
711217,916,104328,37,F,20,2783,1,1.600000024,0.0003593244699964,1.600000024,1.0,1.600000024,1
748087,936,110982,42,F,16,29466,7,10.84999967,0.0002375619357904,1.5499999528571429,0.2857142857142857,5.424999835,1
1121127,1178,144537,32,M,21,40873,4,7.899999976,9.786411567538471e-05,1.974999994,0.5,3.949999988,0
952031,936,123765,42,F,16,28169,8,12.36999989,0.000284000142,1.54624998625,0.125,12.36999989,1
1121820,1178,144660,32,F,28,11471,1,1.570000052,8.71763577717723e-05,1.570000052,0.0,0.0,1
1121832,1178,144662,32,F,30,208301,33,54.57000089,0.0001584245874959,1.6536363906060607,0.0303030303030303,54.57000089,1
951285,936,123641,37,F,16,9297,2,2.619999886,0.0002151231580079,1.309999943,1.0,1.309999943,1
777519,936,115697,47,M,29,19537,5,6.099999905,0.0002559246557813,1.219999981,0.2,6.099999905,0
1121906,1178,144674,37,F,16,1184580,194,297.8299981,0.000163771125631,1.5352061757731958,0.0721649484536082,21.273571292857145,1
1122204,1178,144724,47,F,16,850337,198,287.690003,0.0002328488587465,1.4529798131313132,0.0151515151515151,95.89666766666666,1
1121756,1178,144649,32,F,16,705712,98,147.339999,0.0001388668465322,1.5034693775510204,0.0612244897959183,24.5566665,1
776515,936,115517,47,F,65,12706,3,4.98999989,0.0002361089249173,1.6633332966666667,0.3333333333333333,4.98999989,1
709544,916,104049,37,M,29,7440,2,2.980000019,0.000268817204301,1.4900000095,0.5,2.980000019,0
1122177,1178,144720,42,F,7,47929,12,14.58999991,0.0002503703394604,1.2158333258333334,0.0833333333333333,14.58999991,1
1314359,1178,179926,32,F,103,452519,68,99.52000237,0.0001502699334171,1.4635294466176472,0.1029411764705882,14.217143195714286,1
950182,936,123457,32,M,16,3242,0,0.0,0.0,0.0,0.0,0.0,0
1314381,1178,179948,37,F,110,357401,47,68.67000008,0.0001315049482234,1.4610638314893616,0.1702127659574468,8.58375001,1
780681,936,116248,32,F,26,4073,0,0.0,0.0,0.0,0.0,0.0,1
776538,936,115521,32,F,15,8774,1,1.830000043,0.0001139731023478,1.830000043,1.0,1.830000043,1
710571,916,104220,32,F,32,3091,1,1.610000014,0.0003235198964736,1.610000014,1.0,1.610000014,1
1121375,1178,144586,37,M,29,9921,0,0.0,0.0,0.0,0.0,0.0,0
1121562,1178,144617,42,M,64,109289,19,31.02999997,0.000173850982258,1.6331578931578947,0.0526315789473684,31.02999997,0
1314405,1178,179972,47,F,104,558666,110,162.6399975,0.000196897609663,1.4785454318181817,0.1272727272727272,11.617142678571428,1
780867,936,116285,32,F,21,4706,1,1.220000029,0.0002124946876328,1.220000029,1.0,1.220000029,1
951035,936,123599,32,F,10,1539,0,0.0,0.0,0.0,0.0,0.0,1
1314395,1178,179962,42,F,109,280240,61,87.99000168,0.0002176705680844,1.4424590439344265,0.0327868852459016,43.99500084,1
1121414,1178,144592,37,M,64,133316,21,36.17000055,0.000157520477662,1.7223809785714284,0.0952380952380952,18.085000275,0
710045,916,104133,47,M,16,47224,12,15.82000017,0.0002541080806369,1.3183333475,0.0833333333333333,15.82000017,0
1121871,1178,144669,32,F,2,19178,2,2.779999971,0.0001042861612264,1.3899999855,0.5,2.779999971,1
1121949,1178,144682,37,F,25,221576,47,66.79000068,0.0002121168357583,1.4210638442553192,0.1276595744680851,11.131666780000002,1
748225,936,111005,47,F,15,18602,5,8.860000134,0.000268788302333,1.7720000268,0.2,8.860000134,1
1314303,1178,179870,32,M,107,496760,42,61.00999904,8.454787019888879e-05,1.4526190247619046,0.238095238095238,6.100999904,0
1314316,1178,179883,37,M,105,211882,33,46.64999926,0.0001557470667635,1.4136363412121211,0.0909090909090909,15.549999753333331,0
951715,936,123713,47,F,64,10677,5,7.269999981,0.0004682963379226,1.4539999962,0.2,7.269999981,1
1121819,1178,144660,32,F,28,1189509,268,375.7199963,0.000225303045206,1.4019402847014926,0.0261194029850746,53.67428518571428,1
1314396,1178,179963,42,F,110,419922,75,105.4500008,0.0001786045979967,1.4060000106666666,0.04,35.150000266666666,1
1122282,1178,144737,47,F,30,22859,6,9.419999838,0.0002624786736077,1.569999973,0.1666666666666666,9.419999838,1
1121669,1178,144635,47,M,28,120251,26,39.44000006,0.0002162144181753,1.5169230792307693,0.0384615384615384,39.44000006,0
1121206,1178,144554,32,M,29,227925,22,35.30999994,9.652297905012614e-05,1.6049999972727271,1.0,1.6049999972727271,0
747369,936,110862,37,M,16,13355,2,3.180000067,0.0001497566454511,1.5900000335,0.5,3.180000067,0
1121400,1178,144590,37,M,36,53933,6,9.929999948,0.0001112491424545,1.6549999913333335,0.5,3.309999982666667,0
1314336,1178,179903,42,M,110,187236,24,34.86999965,0.0001281804781131,1.4529166520833332,0.0833333333333333,17.434999825,0
747401,936,110867,37,M,22,2793,1,0.980000019,0.0003580379520229,0.980000019,1.0,0.980000019,0
1121716,1178,144643,47,M,65,76014,16,22.67000031,0.0002104875417686,1.416875019375,0.0625,22.67000031,0
1121451,1178,144599,42,M,16,1117385,147,260.0699984,0.000131557162482,1.769183662585034,0.0748299319727891,23.642727127272725,0
1122273,1178,144736,47,F,29,1097966,266,369.069997,0.000242266153961,1.3874811917293233,0.0601503759398496,23.0668748125,1
747212,936,110836,32,M,10,7208,2,3.190000057,0.0002774694783573,1.5950000285,0.5,3.190000057,0
1121824,1178,144661,32,F,29,1705246,295,429.4799981,0.0001729955677949,1.4558644003389831,0.0779661016949152,18.67304339565217,1
1121860,1178,144667,32,F,64,254344,35,56.16999996,0.0001376089076211,1.6048571417142856,0.0571428571428571,28.08499998,1
1122176,1178,144719,42,F,2,74424,22,30.84000027,0.0002956035687412,1.4018181940909091,0.0454545454545454,30.84000027,1
735298,936,108836,47,F,29,85412,28,38.63999999,0.0003278227883669,1.3799999996428571,0.0714285714285714,19.319999995,1
776519,936,115517,47,F,65,70702,20,31.7099998,0.0002828774292099,1.58549999,0.05,31.7099998,1
1121835,1178,144663,32,F,31,48935,7,9.970000267,0.0001430468989475,1.4242857524285717,0.1428571428571428,9.970000267,1
1121791,1178,144655,32,F,23,6838,0,0.0,0.0,0.0,0.0,0.0,1
735184,936,108817,42,F,63,4412,1,1.450000048,0.0002266545784224,1.450000048,1.0,1.450000048,1
782587,936,116577,32,M,10,2499,0,0.0,0.0,0.0,0.0,0.0,0
782443,936,116553,42,F,20,979,0,0.0,0.0,0.0,0.0,0.0,1
1122047,1178,144698,42,F,15,582725,142,194.8099988,0.0002436826976704,1.3719013999999998,0.0633802816901408,21.64555542222222,1
1121223,1178,144558,32,M,31,64020,5,11.0599997,7.810059356451109e-05,2.21199994,0.2,11.0599997,0
1122165,1178,144718,42,F,65,55823,13,21.10999966,0.0002328789208749,1.6238461276923075,0.0769230769230769,21.10999966,1
1121379,1178,144587,37,M,30,49422,6,11.17000031,0.0001214034235765,1.8616667183333333,0.1666666666666666,11.17000031,0
737097,936,109498,37,M,7,715,0,0.0,0.0,0.0,0.0,0.0,0
712052,916,104467,47,F,10,1448,0,0.0,0.0,0.0,0.0,0.0,1
738648,936,109859,47,F,26,111090,38,51.97000027,0.0003420649923485,1.3676315860526316,0.131578947368421,10.394000054,1
781950,936,116471,32,F,20,1984,0,0.0,0.0,0.0,0.0,0.0,1
1314403,1178,179970,47,F,102,168714,24,36.01000071,0.000142252569437,1.50041669625,0.0833333333333333,18.005000355,1
776325,936,115485,47,F,16,452398,114,180.2200012,0.0002519905039367,1.580877203508772,0.0087719298245614,180.2200012,1
1314341,1178,179908,47,M,100,101410,12,17.94000006,0.0001183315254905,1.495000005,0.3333333333333333,4.485000015,0
1121359,1178,144583,37,M,26,7573,0,0.0,0.0,0.0,0.0,0.0,0
1122313,1178,144742,47,F,64,358261,91,130.3600011,0.0002540047618914,1.4325274846153846,0.0109890109890109,130.3600011,1
1122103,1178,144707,42,F,25,270124,69,95.84999895,0.0002554382431772,1.3891304195652174,0.0289855072463768,47.924999475,1
708953,916,103951,32,M,27,2355,1,1.5,0.0004246284501061,1.5,1.0,1.5,0
1122246,1178,144731,47,F,24,14167,5,7.139999986,0.0003529328721677,1.4279999972,0.2,7.139999986,1
710480,916,104205,32,F,16,57665,14,18.06999969,0.0002427815832827,1.2907142635714286,0.0714285714285714,18.06999969,1
950595,936,123526,32,M,26,465,0,0.0,0.0,0.0,0.0,0.0,0
1121344,1178,144581,37,M,24,165177,23,41.71999967,0.0001392445679483,1.8139130291304348,0.1739130434782608,10.4299999175,0
776722,936,115551,32,M,2,545,0,0.0,0.0,0.0,0.0,0.0,0
778148,936,115802,37,M,28,3199,0,0.0,0.0,0.0,0.0,0.0,0
1122040,1178,144697,42,F,10,205289,48,71.53000104,0.000233816716921,1.490208355,0.0625,23.84333368,1
1121185,1178,144549,32,M,27,260699,31,54.09999871,0.000118911081362,1.7451612487096777,0.1612903225806451,10.819999742,0
1121292,1178,144572,37,M,10,362296,39,67.77000129,0.0001076467860533,1.7376923407692306,0.1794871794871795,9.681428755714284,0
1121889,1178,144672,37,F,10,127546,25,38.94000041,0.0001960077148636,1.5576000164,0.08,19.470000205,1
1121907,1178,144675,37,F,18,98057,20,31.00999963,0.0002039630011115,1.5504999815,0.05,31.00999963,1
1121891,1178,144672,37,F,10,1025327,229,314.2999983,0.00022334338216,1.3724890755458516,0.0698689956331877,19.64374989375,1
776840,936,115571,37,M,36,2797,1,1.289999962,0.0003575259206292,1.289999962,1.0,1.289999962,0
1121275,1178,144569,32,M,2,118522,14,26.81999981,0.00011812153018,1.915714272142857,0.1428571428571428,13.409999905,0
778048,936,115786,32,M,27,56615,12,19.88000035,0.0002119579616709,1.6566666958333334,0.1666666666666666,9.940000175,0
782228,936,116517,42,F,63,12318,5,6.340000153,0.0004059100503328,1.2680000306,0.2,6.340000153,1
738637,936,109857,47,F,24,944,1,1.419999957,0.0010593220338983,1.419999957,1.0,1.419999957,1
1314389,1178,179956,42,F,103,1114711,224,319.0000019,0.0002009489455114,1.4241071513392856,0.0267857142857142,53.16666698333333,1
1121620,1178,144627,47,M,20,415798,80,131.7800006,0.0001924011178504,1.6472500074999998,0.0375,43.926666866666665,0
1121327,1178,144578,37,M,21,271091,42,78.03999984,0.0001549295255098,1.8580952342857144,0.0714285714285714,26.01333328,0
1314404,1178,179971,47,F,103,71982,11,16.34000051,0.0001528159817732,1.4854545918181818,0.0909090909090909,16.34000051,1
1314334,1178,179901,42,M,108,146246,18,28.71999955,0.0001230802893754,1.5955555305555555,0.1666666666666666,9.573333183333334,0
1121132,1178,144537,32,M,21,114923,12,23.73000026,0.0001044177405741,1.9775000216666667,0.3333333333333333,5.932500065,0
1122201,1178,144724,47,F,16,320757,68,104.6899989,0.0002119984910695,1.5395588073529414,0.0294117647058823,52.34499945,1
951413,936,123662,32,F,26,1083,0,0.0,0.0,0.0,0.0,0.0,1
1121708,1178,144641,47,M,63,68829,12,19.47999978,0.0001743451161574,1.623333315,0.0833333333333333,19.47999978,0
1121456,1178,144599,42,M,16,315281,35,65.02999854,0.0001110120812862,1.857999958285714,0.0285714285714285,65.02999854,0
1122271,1178,144735,47,F,28,348542,96,134.889999,0.0002754330898428,1.40510415625,0.0208333333333333,67.4449995,1
738593,936,109850,47,F,16,92011,27,34.39000046,0.0002934431752725,1.273703720740741,0.074074074074074,17.19500023,1
738592,936,109850,47,F,16,493821,116,176.3799977,0.000234902930414,1.520517221551724,0.0344827586206896,44.094999425,1
1121918,1178,144676,37,F,19,320657,77,115.8800026,0.0002401319790305,1.5049350987012986,0.0259740259740259,57.9400013,1
779824,936,116095,47,M,7,9375,3,4.019999981,0.00032,1.3399999936666669,0.3333333333333333,4.019999981,0
1122005,1178,144691,37,F,63,449588,81,123.800001,0.0001801649510218,1.528395074074074,0.0617283950617283,24.7600002,1
1314330,1178,179897,42,M,104,17559,1,1.49000001,5.695085141522866e-05,1.49000001,1.0,1.49000001,0
1121361,1178,144584,37,M,27,685781,103,177.8899992,0.0001501937207359,1.7270873708737864,0.0970873786407767,17.788999920000002,0
1121607,1178,144625,47,M,18,154572,26,40.93000007,0.0001682064021944,1.5742307719230768,0.0384615384615384,40.93000007,0
779922,936,116111,32,F,18,5823,1,1.419999957,0.0001717327837884,1.419999957,1.0,1.419999957,1
950808,936,123562,37,M,32,398,0,0.0,0.0,0.0,0.0,0.0,0
778804,936,115912,32,M,26,6184,2,2.75,0.0003234152652005,1.375,0.5,2.75,0
748000,936,110967,37,F,26,6585,2,2.950000048,0.000303720577069,1.475000024,0.5,2.950000048,1
737524,936,109601,42,M,30,2148,1,1.580000043,0.0004655493482309,1.580000043,1.0,1.580000043,0
1314301,1178,179868,32,M,105,312524,37,53.78999972,0.0001183909075782,1.4537837762162162,0.054054054054054,26.89499986,0
1121273,1178,144569,32,M,2,9370,0,0.0,0.0,0.0,0.0,0.0,0
738528,936,109839,42,F,30,402,0,0.0,0.0,0.0,0.0,0.0,1
1121571,1178,144619,42,M,2,212496,44,74.83000135,0.0002070627211806,1.7006818488636364,0.0454545454545454,37.415000675,0
1314388,1178,179955,42,F,102,329333,48,67.60999918,0.0001457491353736,1.4085416495833334,0.0208333333333333,67.60999918,1
1121897,1178,144673,37,F,15,24664,2,2.629999995,8.10898475510866e-05,1.3149999975,0.5,2.629999995,1
748233,936,111006,47,F,16,78627,19,26.53000045,0.0002416472712935,1.3963158131578948,0.0526315789473684,26.53000045,1
1121274,1178,144569,32,M,2,63785,7,11.80000019,0.0001097436701418,1.685714312857143,0.8571428571428571,1.9666666983333332,0
1121855,1178,144666,32,F,63,24893,2,3.75,8.034387177118065e-05,1.875,0.5,3.75,1
1121760,1178,144650,32,F,18,764793,101,171.9799976,0.0001320618781814,1.7027722534653464,0.0396039603960396,42.9949994,1
777398,936,115677,37,M,24,3029,1,1.049999952,0.0003301419610432,1.049999952,1.0,1.049999952,0
777871,936,115756,32,M,20,4616,1,1.360000014,0.0002166377816291,1.360000014,1.0,1.360000014,0
1122288,1178,144738,47,F,31,51754,13,20.51999998,0.0002511883139467,1.578461536923077,0.0769230769230769,20.51999998,1
781907,936,116463,47,F,21,1314,0,0.0,0.0,0.0,0.0,0.0,1
737375,936,109565,42,M,10,1415,0,0.0,0.0,0.0,0.0,0.0,0
747911,936,110952,32,F,64,1495,0,0.0,0.0,0.0,0.0,0.0,1
748314,936,111020,47,F,31,7821,4,6.340000153,0.0005114435494182,1.58500003825,0.25,6.340000153,1
950183,936,123457,32,M,16,15720,1,1.379999995,6.361323155216285e-05,1.379999995,1.0,1.379999995,0
1121759,1178,144650,32,F,18,515812,69,117.6299995,0.0001337696680185,1.7047826014492753,0.0434782608695652,39.209999833333335,1
776685,936,115545,42,M,16,7745,0,0.0,0.0,0.0,0.0,0.0,0
782242,936,116519,32,F,28,4783,1,0.860000014,0.0002090738030524,0.860000014,1.0,0.860000014,1
1122146,1178,144714,42,F,32,319501,79,111.6500003,0.0002472605719543,1.4132911430379749,0.0,0.0,1
1122109,1178,144708,42,F,26,328365,83,117.3400005,0.0002527674995812,1.4137349457831323,0.0240963855421686,58.67000025,1
1314349,1178,179916,47,M,108,267106,34,50.5,0.0001272902892484,1.4852941176470589,0.1176470588235294,12.625,0
1122160,1178,144717,42,F,64,173165,41,59.85000026,0.0002367684000808,1.4597561039024392,0.024390243902439,59.85000026,1
711877,916,104438,47,F,63,17572,7,9.379999995,0.0003983610289096,1.3399999992857143,0.1428571428571428,9.379999995,1
737896,936,109689,32,F,16,17553,3,4.590000153,0.0001709109553922,1.530000051,0.3333333333333333,4.590000153,1
1121319,1178,144577,37,M,20,256598,38,64.46999931,0.0001480915673543,1.6965789292105264,0.1578947368421052,10.744999885,0
781929,936,116467,32,M,18,6142,1,1.330000043,0.0001628134158254,1.330000043,1.0,1.330000043,0
1122183,1178,144721,42,F,66,66017,17,24.22000015,0.0002575094293893,1.4247058911764707,0.0588235294117647,24.22000015,1
1314386,1178,179953,42,F,100,834243,166,246.7499975,0.000198982790386,1.4864457680722891,0.108433734939759,13.708333194444444,1
1121526,1178,144611,42,M,29,526209,85,126.9299996,0.000161532775,1.4932941129411763,0.0352941176470588,42.309999866666665,0
1121796,1178,144656,32,F,24,136967,23,35.05999982,0.0001679236604437,1.5243478182608696,0.1304347826086956,11.686666606666668,1
1314353,1178,179920,47,M,112,108426,13,19.58000016,0.000119897441573,1.5061538584615386,0.0769230769230769,19.58000016,0
776473,936,115510,32,M,16,23086,2,3.310000062,8.663259118080222e-05,1.655000031,0.5,3.310000062,0
1121330,1178,144578,37,M,21,21743,2,3.400000095,9.198362691440924e-05,1.7000000475,0.5,3.400000095,0
708749,916,103917,32,M,16,17861,2,1.820000023,0.0001119758132243,0.9100000115,1.0,0.9100000115,0
1122054,1178,144699,42,F,16,222273,39,53.62999868,0.0001754599074111,1.3751281712820511,0.1538461538461538,8.938333113333334,1
1314338,1178,179905,42,M,112,91180,10,13.55999994,0.0001096731739416,1.355999994,0.1,13.55999994,0
734800,936,108753,32,F,18,1635,0,0.0,0.0,0.0,0.0,0.0,1
1121293,1178,144572,37,M,10,427729,50,96.8999989,0.0001168964461142,1.937999978,0.08,24.224999725,0
1122308,1178,144741,47,F,63,427772,117,159.299999,0.00027351018767,1.3615384529914532,0.0256410256410256,53.09999966666667,1
1122101,1178,144707,42,F,25,197772,63,88.21000016,0.0003185486317577,1.4001587326984128,0.1111111111111111,12.601428594285716,1
781327,936,116367,37,F,29,164754,49,67.97999978,0.0002974131128834,1.3873469342857143,0.0408163265306122,33.98999989,1
1314398,1178,179965,42,F,112,1137635,211,301.0499992,0.0001854724933744,1.4267772473933649,0.1421800947867298,10.034999973333331,1
1121676,1178,144636,47,M,29,1026304,168,277.5799986,0.0001636941880768,1.6522618964285716,0.1011904761904761,16.328235211764706,0
951837,936,123733,47,F,20,2077,1,1.50999999,0.0004814636494944,1.50999999,1.0,1.50999999,1
777105,936,115615,47,M,63,4333,1,0.180000007,0.0002307869836141,0.180000007,1.0,0.180000007,0
1122268,1178,144735,47,F,28,202231,53,67.13000107,0.0002620765362382,1.266603793773585,0.0566037735849056,22.376667023333336,1
950326,936,123481,37,M,16,6607,1,1.320000052,0.0001513546238837,1.320000052,2.0,0.660000026,0
951508,936,123678,32,F,18,1134,0,0.0,0.0,0.0,0.0,0.0,1
1121751,1178,144649,32,F,16,275930,30,46.77999997,0.0001087232269053,1.5593333323333334,0.1666666666666666,9.355999994,1
736869,936,109448,32,M,2,2338,1,0.239999995,0.0004277159965782,0.239999995,1.0,0.239999995,0
1121422,1178,144594,37,M,2,128843,24,37.5999999,0.0001862732162399,1.5666666625,0.0833333333333333,18.79999995,0
776553,936,115523,32,F,16,66765,8,11.04999971,0.0001198232606904,1.38124996375,0.125,11.04999971,1
951045,936,123601,32,F,16,3348,0,0.0,0.0,0.0,0.0,0.0,1
1121269,1178,144568,32,M,65,296413,50,76.43999958,0.0001686835597628,1.5287999916,0.06,25.479999860000003,0
1121378,1178,144586,37,M,29,1040330,147,254.2500038,0.000141301317851,1.729591862585034,0.0884353741496598,19.5576926,0
780835,936,116279,47,F,16,54724,12,17.92999995,0.0002192822162122,1.4941666625,0.0833333333333333,17.92999995,1
1121745,1178,144648,32,F,15,182265,27,38.18000007,0.0001481359558884,1.4140740766666666,0.074074074074074,19.090000035,1
1121368,1178,144585,37,M,28,358987,52,87.55000067,0.0001448520419959,1.6836538590384615,0.0192307692307692,87.55000067,0
1122312,1178,144742,47,F,64,479882,131,178.6700007,0.000272983775178,1.3638931351145038,0.0458015267175572,29.77833345,1
776563,936,115525,32,F,7,1369,0,0.0,0.0,0.0,0.0,0.0,1
