Ad_ID,Company_Campaign_ID,FB_campaign_ID,Age,Gender,interest,Impressions,Clicks,Spent,Total_Conversion,Ctr,Cpc,Conversion_Rate,Cpa
1121125,1178,144536,32,M,20,1034284,152,257.7099986,20,0.0001469615695495628,1.6954605171052632,0.13157894736842105,12.88549993
1121126,1178,144536,32,M,20,45923,5,7.220000148,2,0.00010887790431809768,1.4440000296,0.4,3.610000074
1121127,1178,144537,32,M,21,40873,4,7.899999976,2,9.786411567538473e-05,1.974999994,0.5,3.949999988
1121128,1178,144537,32,M,21,286553,34,62.06000042,2,0.00011865169794069509,1.82529413,0.058823529411764705,31.03000021
1121129,1178,144537,32,M,21,20618,1,2.099999905,2,4.850130953535746e-05,2.099999905,2.0,1.0499999525
1121131,1178,144537,32,M,21,83591,7,14.14000046,2,8.374107260350995e-05,2.0200000657142856,0.2857142857142857,7.07000023
1121132,1178,144537,32,M,21,114923,12,23.73000026,4,0.00010441774057412354,1.9775000216666667,0.3333333333333333,5.932500065
1121133,1178,144538,32,M,22,25002,1,1.710000038,1,3.999680025597952e-05,1.710000038,1.0,1.710000038
1121134,1178,144538,32,M,22,68905,5,9.440000057,1,7.256367462448299e-05,1.8880000114000002,0.2,9.440000057
1121136,1178,144538,32,M,22,169588,16,27.79999924,1,9.43462980871288e-05,1.7374999525,0.0625,27.79999924
1121138,1178,144538,32,M,22,328991,35,67.65000057,5,0.00010638588897568627,1.9328571591428572,0.14285714285714285,13.530000114
1121141,1178,144539,32,M,23,23198,2,2.980000019,1,8.621432882145013e-05,1.4900000095,0.5,2.980000019
1121142,1178,144539,32,M,23,26890,2,3.24000001,1,7.437709185570845e-05,1.620000005,0.5,3.24000001
1121143,1178,144539,32,M,23,221695,31,52.26000011,5,0.00013983175082884144,1.6858064551612904,0.16129032258064516,10.452000022
1121152,1178,144541,32,M,24,88443,7,13.0400002,1,7.914702124532185e-05,1.8628571714285713,0.14285714285714285,13.0400002
1121153,1178,144541,32,M,24,187856,23,38.38999975,5,0.00012243420492291968,1.6691304239130436,0.21739130434782608,7.67799995
1121164,1178,144545,32,M,25,570699,80,138.7699997,9,0.00014017897350442177,1.73462499625,0.1125,15.418888855555556
1121167,1178,144545,32,M,25,1063508,145,260.3800013,23,0.00013634124049842597,1.7957241468965517,0.15862068965517243,11.320869621739131
1121168,1178,144545,32,M,25,50523,6,8.549999952,1,0.00011875779348019714,1.424999992,0.16666666666666666,8.549999952
1121172,1178,144547,32,M,26,87935,9,15.63000023,1,0.00010234832546767499,1.7366666922222223,0.1111111111111111,15.63000023
1121173,1178,144547,32,M,26,278225,33,60.19999957,3,0.00011860903944649115,1.8242424112121214,0.09090909090909091,20.066666523333335
1121175,1178,144547,32,M,26,209461,20,34.19000006,1,9.548316870443663e-05,1.709500003,0.05,34.19000006
1121177,1178,144547,32,M,26,26316,2,3.24000001,3,7.599939200486396e-05,1.620000005,1.5,1.0800000033333335
1121181,1178,144549,32,M,27,41030,3,5.140000105,2,7.3117231294175e-05,1.7133333683333334,0.6666666666666666,2.5700000525
1121182,1178,144549,32,M,27,876671,120,216.5599982,22,0.0001368814526772301,1.8046666516666667,0.18333333333333332,9.843636281818181
1121183,1178,144549,32,M,27,399392,53,93.07000041,5,0.00013270170659402292,1.7560377435849057,0.09433962264150944,18.614000082
1121184,1178,144549,32,M,27,283858,30,56.05999923,1,0.00010568664613997139,1.8686666410000001,0.03333333333333333,56.05999923
1121185,1178,144549,32,M,27,260699,31,54.09999871,5,0.00011891108136203054,1.7451612487096775,0.16129032258064516,10.819999742
1121193,1178,144552,32,M,28,57781,5,7.800000072,2,8.653363562416712e-05,1.5600000144,0.4,3.900000036
1121195,1178,144552,32,M,28,38757,3,5.220000029,1,7.740537193281214e-05,1.7400000096666668,0.3333333333333333,5.220000029
1121196,1178,144552,32,M,28,1392288,206,358.5500029,31,0.00014795789376910524,1.740533994660194,0.15048543689320387,11.566129125806452
1121197,1178,144552,32,M,28,1109387,159,280.9899995,13,0.00014332239335777326,1.7672327012578617,0.08176100628930817,21.614615346153847
1121202,1178,144554,32,M,29,581281,65,115.1200008,10,0.00011182199314961266,1.7710769353846154,0.15384615384615385,11.51200008
1121203,1178,144554,32,M,29,1048861,128,219.770002,22,0.0001220371431486155,1.716953140625,0.171875,9.989545545454545
1121205,1178,144554,32,M,29,297452,30,52.01999986,4,0.00010085660879738579,1.7339999953333334,0.13333333333333333,13.004999965
1121206,1178,144554,32,M,29,227925,22,35.30999994,22,9.652297905012614e-05,1.6049999972727271,1.0,1.6049999972727271
1121207,1178,144554,32,M,29,374175,38,63.32000101,8,0.00010155675820137636,1.6663158160526315,0.21052631578947367,7.91500012625
1121211,1178,144556,32,M,30,223586,32,54.24000037,1,0.0001431216623581083,1.6950000115625,0.03125,54.24000037
1121213,1178,144556,32,M,30,283170,39,65.22999996,2,0.00013772645407352473,1.6725641015384616,0.05128205128205128,32.61499998
1121215,1178,144556,32,M,30,41636,3,4.210000038,1,7.20530310308387e-05,1.4033333460000001,0.3333333333333333,4.210000038
1121216,1178,144556,32,M,30,198658,30,48.60999978,8,0.0001510132992378862,1.6203333260000001,0.26666666666666666,6.0762499725
1121220,1178,144558,32,M,31,100596,10,13.91999972,4,9.940753111455723e-05,1.391999972,0.4,3.47999993
1121223,1178,144558,32,M,31,64020,5,11.0599997,1,7.810059356451109e-05,2.21199994,0.2,11.0599997
1121224,1178,144558,32,M,31,14289,0,0.0,1,0.0,0.0,0.0,0.0
1121229,1178,144561,32,M,32,404866,43,87.42000079,4,0.00010620797992422184,2.033023274186047,0.09302325581395349,21.8550001975
1121231,1178,144561,32,M,32,22256,1,1.659999967,1,4.4931703810208485e-05,1.659999967,1.0,1.659999967
1121233,1178,144561,32,M,32,57690,4,6.74000001,1,6.933610677760443e-05,1.6850000025,0.25,6.74000001
1121241,1178,144562,32,M,36,24952,5,8.220000267,3,0.00020038473869830073,1.6440000533999999,0.6,2.740000089
1121242,1178,144562,32,M,36,38900,3,5.580000043,1,7.712082262210797e-05,1.8600000143333333,0.3333333333333333,5.580000043
1121243,1178,144562,32,M,36,53520,6,9.2299999,1,0.00011210762331838565,1.5383333166666666,0.16666666666666666,9.2299999
1121244,1178,144562,32,M,36,181683,20,34.22999972,2,0.00011008184585239125,1.7114999860000002,0.1,17.11499986
1121245,1178,144562,32,M,36,29185,2,3.149999976,1,6.85283536063046e-05,1.574999988,0.5,3.149999976
1121246,1178,144562,32,M,36,105047,13,20.2099994,3,0.0001237541291041153,1.5546153384615384,0.23076923076923078,6.736666466666667
1121250,1178,144565,32,M,63,287976,31,59.43999982,3,0.00010764785954385087,1.917419349032258,0.0967741935483871,19.81333327333333
1121251,1178,144565,32,M,63,212175,22,38.58999968,2,0.00010368799340167315,1.7540908945454545,0.09090909090909091,19.29499984
1121252,1178,144565,32,M,63,11139,0,0.0,1,0.0,0.0,0.0,0.0
1121254,1178,144565,32,M,63,124005,11,21.84999979,4,8.870610056046127e-05,1.986363617272727,0.36363636363636365,5.4624999475
1121255,1178,144565,32,M,63,20423,1,1.960000038,1,4.896440287910689e-05,1.960000038,1.0,1.960000038
1121261,1178,144567,32,M,64,103001,14,22.32000005,1,0.00013592101047562644,1.594285717857143,0.07142857142857142,22.32000005
1121262,1178,144567,32,M,64,447420,66,110.2399991,7,0.00014751240445219258,1.6703030166666668,0.10606060606060606,15.7485713
1121263,1178,144567,32,M,64,156101,19,29.75000048,2,0.00012171606844286712,1.5657894989473684,0.10526315789473684,14.87500024
1121264,1178,144567,32,M,64,93015,12,18.47000015,1,0.00012901144976616675,1.5391666791666667,0.08333333333333333,18.47000015
1121265,1178,144568,32,M,65,145398,23,36.24000025,1,0.00015818649499993123,1.5756521847826088,0.043478260869565216,36.24000025
1121269,1178,144568,32,M,65,296413,50,76.43999958,3,0.0001686835597628984,1.5287999916000001,0.06,25.479999860000003
1121273,1178,144569,32,M,2,9370,0,0.0,1,0.0,0.0,0.0,0.0
1121274,1178,144569,32,M,2,63785,7,11.80000019,6,0.00010974367014188289,1.685714312857143,0.8571428571428571,1.9666666983333334
1121275,1178,144569,32,M,2,118522,14,26.81999981,2,0.00011812153018005096,1.915714272142857,0.14285714285714285,13.409999905
1121276,1178,144569,32,M,2,240123,38,65.67000115,5,0.00015825222906593704,1.728157925,0.13157894736842105,13.134000230000002
1121277,1178,144570,32,M,7,169108,20,32.24000025,2,0.00011826761596139745,1.6120000125,0.1,16.120000125
1121278,1178,144570,32,M,7,1044442,142,245.5999999,22,0.00013595776500753513,1.729577464084507,0.15492957746478872,11.163636359090908
1121279,1178,144570,32,M,7,93891,11,17.6400001,5,0.00011715712901130034,1.6036363727272729,0.45454545454545453,3.5280000200000003
1121282,1178,144570,32,M,7,185823,25,38.54999936,4,0.0001345366289425959,1.5419999744000001,0.16,9.63749984
1121284,1178,144571,32,M,66,175631,23,40.75999951,1,0.00013095638013790276,1.7721738917391305,0.043478260869565216,40.75999951
1121285,1178,144571,32,M,66,37187,4,6.370000005,1,0.00010756447145507839,1.59250000125,0.25,6.370000005
1121286,1178,144571,32,M,66,10991,0,0.0,1,0.0,0.0,0.0,0.0
1121287,1178,144571,32,M,66,344618,51,89.76000047,3,0.00014798994829057102,1.7600000092156862,0.058823529411764705,29.920000156666664
1121289,1178,144572,37,M,10,98066,9,16.1500001,1,9.177492708991904e-05,1.7944444555555554,0.1111111111111111,16.1500001
1121290,1178,144572,37,M,10,770749,100,189.1299984,13,0.0001297439244163794,1.891299984,0.13,14.548461415384615
1121291,1178,144572,37,M,10,52553,5,8.529999852,1,9.514204707628489e-05,1.7059999704,0.2,8.529999852
1121292,1178,144572,37,M,10,362296,39,67.77000129,7,0.0001076467860533928,1.7376923407692306,0.1794871794871795,9.681428755714284
1121293,1178,144572,37,M,10,427729,50,96.8999989,4,0.00011689644611424524,1.937999978,0.08,24.224999725
1121296,1178,144573,37,M,15,180351,21,37.13000011,1,0.00011643960942828152,1.7680952433333332,0.047619047619047616,37.13000011
1121297,1178,144573,37,M,15,187329,29,53.15999961,2,0.00015480785142716824,1.8331034348275863,0.06896551724137931,26.579999805
1121300,1178,144573,37,M,15,782894,118,192.9299995,5,0.0001507228309324123,1.634999995762712,0.0423728813559322,38.585999900000004
1121302,1178,144574,37,M,16,1206533,128,236.1199988,17,0.00010608909992515746,1.844687490625,0.1328125,13.889411694117646
1121303,1178,144574,37,M,16,84494,7,12.57000017,2,8.284611925107108e-05,1.79571431,0.2857142857142857,6.285000085
1121304,1178,144574,37,M,16,94257,7,12.5800004,1,7.426504132319085e-05,1.7971429142857143,0.14285714285714285,12.5800004
1121309,1178,144575,37,M,18,131060,16,28.04999959,2,0.0001220814893941706,1.753124974375,0.125,14.024999795
1121310,1178,144575,37,M,18,341603,50,83.48000121,4,0.0001463687379794674,1.6696000242,0.08,20.8700003025
1121311,1178,144575,37,M,18,140749,19,30.4799999,1,0.0001349920780964696,1.6042105210526316,0.05263157894736842,30.4799999
1121312,1178,144575,37,M,18,102525,13,20.29999983,2,0.00012679834186783711,1.5615384484615384,0.15384615384615385,10.149999915
1121316,1178,144576,37,M,19,447952,68,131.5799983,8,0.0001518019787834411,1.934999975,0.11764705882352941,16.4474997875
1121317,1178,144576,37,M,19,76355,9,14.62999988,2,0.00011787047344640168,1.625555542222222,0.2222222222222222,7.31499994
1121319,1178,144577,37,M,20,256598,38,64.46999931,6,0.0001480915673543831,1.6965789292105264,0.15789473684210525,10.744999885
1121321,1178,144577,37,M,20,127476,21,30.15000057,3,0.000164736891650193,1.4357143128571428,0.14285714285714285,10.05000019
1121322,1178,144577,37,M,20,237603,37,62.25000024,5,0.00015572193953780045,1.682432438918919,0.13513513513513514,12.450000048
1121327,1178,144578,37,M,21,271091,42,78.03999984,3,0.00015492952550988414,1.8580952342857142,0.07142857142857142,26.013333279999998
1121330,1178,144578,37,M,21,21743,2,3.400000095,1,9.198362691440924e-05,1.7000000475,0.5,3.400000095
1121333,1178,144579,37,M,22,88970,10,14.8300004,2,0.00011239743733842868,1.4830000399999999,0.2,7.4150002
1121334,1178,144579,37,M,22,108362,13,22.42999983,1,0.00011996825455417951,1.7253846023076922,0.07692307692307693,22.42999983
1121335,1178,144579,37,M,22,188596,27,44.14000034,3,0.00014316316358777492,1.6348148274074075,0.1111111111111111,14.713333446666667
1121336,1178,144579,37,M,22,275080,43,69.65999997,4,0.0001563181619892395,1.6199999993023255,0.09302325581395349,17.4149999925
1121337,1178,144580,37,M,23,64647,10,16.26999998,1,0.00015468621900474887,1.626999998,0.1,16.26999998
1121338,1178,144580,37,M,23,31265,4,5.789999902,1,0.00012793858947705101,1.4474999755,0.25,5.789999902
1121340,1178,144580,37,M,23,140147,24,42.08000016,2,0.00017124876023032957,1.75333334,0.08333333333333333,21.04000008
1121341,1178,144580,37,M,23,223120,40,67.66999984,1,0.00017927572606669058,1.691749996,0.025,67.66999984
1121342,1178,144580,37,M,23,104869,18,34.07000089,1,0.00017164271615062603,1.8927778272222224,0.05555555555555555,34.07000089
1121344,1178,144581,37,M,24,165177,23,41.71999967,4,0.0001392445679483221,1.8139130291304348,0.17391304347826086,10.4299999175
1121345,1178,144581,37,M,24,84194,11,19.56999981,1,0.0001306506401881369,1.7790908918181818,0.09090909090909091,19.56999981
1121347,1178,144581,37,M,24,220581,31,57.37,1,0.00014053794297786302,1.8506451612903225,0.03225806451612903,57.37
1121350,1178,144582,37,M,25,75804,10,17.36999965,2,0.00013191915993878952,1.736999965,0.2,8.684999825
1121352,1178,144582,37,M,25,368986,59,100.289999,0,0.0001598976654940838,1.6998304915254236,0.0,0.0
1121353,1178,144582,37,M,25,28194,3,3.709999919,2,0.00010640561821664184,1.2366666396666666,0.6666666666666666,1.8549999595
1121355,1178,144583,37,M,26,99961,14,23.2099998,1,0.0001400546213023079,1.6578571285714285,0.07142857142857142,23.2099998
1121359,1178,144583,37,M,26,7573,0,0.0,1,0.0,0.0,0.0,0.0
1121361,1178,144584,37,M,27,685781,103,177.8899992,10,0.00015019372073592007,1.7270873708737864,0.0970873786407767,17.788999920000002
1121364,1178,144584,37,M,27,274222,43,66.7700001,2,0.0001568072583527215,1.5527907,0.046511627906976744,33.38500005
1121365,1178,144584,37,M,27,110503,25,32.67999995,4,0.0002262382016777825,1.3071999980000002,0.16,8.1699999875
1121367,1178,144585,37,M,28,1447755,233,420.5799983,11,0.00016093883288263554,1.805064370386266,0.04721030042918455,38.2345453
1121368,1178,144585,37,M,28,358987,52,87.55000067,1,0.00014485204199594972,1.6836538590384615,0.019230769230769232,87.55000067
1121369,1178,144585,37,M,28,826205,125,232.3700008,5,0.00015129417033302872,1.8589600064,0.04,46.47400016
1121370,1178,144585,37,M,28,550954,84,150.1400012,3,0.000152462819037524,1.7873809666666667,0.03571428571428571,50.046667066666664
1121372,1178,144585,37,M,28,378350,55,96.48000073,4,0.0001453680454605524,1.7541818314545454,0.07272727272727272,24.1200001825
1121373,1178,144586,37,M,29,492784,56,95.5100013,7,0.0001136400532484821,1.7055357375,0.125,13.6442859
1121374,1178,144586,37,M,29,327158,43,72.3100003,6,0.00013143496414576444,1.6816279139534884,0.13953488372093023,12.051666716666666
1121375,1178,144586,37,M,29,9921,0,0.0,1,0.0,0.0,0.0,0.0
1121377,1178,144586,37,M,29,59390,5,9.209999919,5,8.418925745074928e-05,1.8419999837999999,1.0,1.8419999837999999
1121378,1178,144586,37,M,29,1040330,147,254.2500038,13,0.0001413013178510665,1.729591862585034,0.08843537414965986,19.5576926
1121379,1178,144587,37,M,30,49422,6,11.17000031,1,0.00012140342357654485,1.8616667183333335,0.16666666666666666,11.17000031
1121380,1178,144587,37,M,30,131091,18,34.23000026,3,0.00013730919742774102,1.901666681111111,0.16666666666666666,11.410000086666665
1121381,1178,144587,37,M,30,95691,15,25.26000011,1,0.00015675455371978557,1.6840000073333334,0.06666666666666667,25.26000011
1121390,1178,144588,37,M,31,15513,1,1.289999962,1,6.44620640752917e-05,1.289999962,1.0,1.289999962
1121391,1178,144589,37,M,32,382537,63,113.9900012,4,0.00016468995156024123,1.8093650984126983,0.06349206349206349,28.4975003
1121394,1178,144589,37,M,32,461356,64,121.0999982,6,0.0001387215079027909,1.892187471875,0.09375,20.183333033333334
1121395,1178,144589,37,M,32,392541,53,98.70000017,3,0.00013501774336948242,1.8622641541509433,0.05660377358490566,32.90000005666666
1121398,1178,144590,37,M,36,35088,5,8.800000072,1,0.00014249886000911993,1.7600000143999999,0.2,8.800000072
1121400,1178,144590,37,M,36,53933,6,9.929999948,3,0.00011124914245452691,1.6549999913333335,0.5,3.309999982666667
1121403,1178,144591,37,M,63,228861,33,53.38999939,4,0.0001441923263465597,1.6178787693939394,0.12121212121212122,13.3474998475
1121405,1178,144591,37,M,63,20959,2,3.769999981,1,9.542440001908489e-05,1.8849999905,0.5,3.769999981
1121410,1178,144592,37,M,64,24992,2,3.190000057,1,8.002560819462228e-05,1.5950000285,0.5,3.190000057
1121411,1178,144592,37,M,64,100351,15,24.17999995,2,0.00014947534155115546,1.6119999966666667,0.13333333333333333,12.089999975
1121412,1178,144592,37,M,64,292448,43,76.89999968,2,0.00014703468650837073,1.7883720855813952,0.046511627906976744,38.44999984
1121413,1178,144592,37,M,64,65060,7,14.5200001,1,0.00010759299108515216,2.0742857285714287,0.14285714285714285,14.5200001
1121414,1178,144592,37,M,64,133316,21,36.17000055,2,0.00015752047766209607,1.7223809785714284,0.09523809523809523,18.085000275
1121415,1178,144593,37,M,65,113501,26,38.44000077,5,0.00022907287160465545,1.478461568076923,0.19230769230769232,7.688000153999999
1121418,1178,144593,37,M,65,192810,41,61.92999995,4,0.0002126445723769514,1.5104878036585367,0.0975609756097561,15.4824999875
1121421,1178,144594,37,M,2,233404,43,70.4100008,2,0.00018422991893883567,1.6374418790697676,0.046511627906976744,35.2050004
1121422,1178,144594,37,M,2,128843,24,37.5999999,2,0.00018627321623991992,1.5666666625,0.08333333333333333,18.79999995
1121423,1178,144594,37,M,2,63564,12,20.59000027,2,0.00018878610534264677,1.7158333558333334,0.16666666666666666,10.295000135
1121425,1178,144594,37,M,2,85970,14,24.78000021,1,0.00016284750494358497,1.7700000150000001,0.07142857142857142,24.78000021
1121428,1178,144595,37,M,7,131232,16,29.53999937,1,0.000121921482565228,1.846249960625,0.0625,29.53999937
1121429,1178,144595,37,M,7,152454,22,37.84999979,1,0.0001443058233959096,1.7204545359090908,0.045454545454545456,37.84999979
1121430,1178,144595,37,M,7,28989,2,2.290000021,1,6.899168650177653e-05,1.1450000105,0.5,2.290000021
1121433,1178,144596,37,M,66,80248,15,24.1900003,1,0.00018692054630645,1.6126666866666668,0.06666666666666667,24.1900003
1121437,1178,144596,37,M,66,38580,5,8.519999981,1,0.00012960082944530845,1.7039999961999999,0.2,8.519999981
1121439,1178,144597,42,M,10,621591,91,163.36,5,0.00014639851606603057,1.7951648351648353,0.054945054945054944,32.672000000000004
1121440,1178,144597,42,M,10,250499,36,58.14000005,3,0.00014371314855548325,1.6150000013888888,0.08333333333333333,19.380000016666667
1121442,1178,144597,42,M,10,131637,18,29.30999982,2,0.0001367396704573942,1.6283333233333335,0.1111111111111111,14.65499991
1121443,1178,144597,42,M,10,463813,69,116.3399996,4,0.00014876685215808958,1.6860869507246377,0.057971014492753624,29.0849999
1121444,1178,144597,42,M,10,211767,35,60.89999914,5,0.0001652759872879155,1.7399999754285713,0.14285714285714285,12.179999828
1121446,1178,144598,42,M,15,163181,26,40.02000093,1,0.00015933227520360826,1.539230805,0.038461538461538464,40.02000093
1121451,1178,144599,42,M,16,1117385,147,260.0699984,11,0.00013155716248204513,1.769183662585034,0.07482993197278912,23.642727127272725
1121452,1178,144599,42,M,16,1663441,205,359.4700001,17,0.00012323851582352486,1.7535121956097561,0.08292682926829269,21.14529412352941
1121453,1178,144599,42,M,16,455248,54,105.7099996,5,0.00011861666608090535,1.9575925851851852,0.09259259259259259,21.14199992
1121454,1178,144599,42,M,16,75589,6,10.66000009,1,7.93766288745717e-05,1.7766666816666667,0.16666666666666666,10.66000009
1121455,1178,144599,42,M,16,594267,82,143.3000009,3,0.000137985114435094,1.7475609865853656,0.036585365853658534,47.76666696666666
1121456,1178,144599,42,M,16,315281,35,65.02999854,1,0.00011101208128621769,1.857999958285714,0.02857142857142857,65.02999854
1121464,1178,144601,42,M,19,363456,71,117.5599997,7,0.000195346892058461,1.655774643661972,0.09859154929577464,16.79428567142857
1121466,1178,144601,42,M,19,438983,81,143.4300001,3,0.00018451739589004585,1.7707407419753087,0.037037037037037035,47.81000003333333
1121467,1178,144601,42,M,19,42563,5,9.659999847,1,0.00011747292249136574,1.9319999694,0.2,9.659999847
1121469,1178,144602,42,M,20,399035,75,124.7999995,7,0.00018795343766837497,1.6639999933333334,0.09333333333333334,17.828571357142856
1121471,1178,144602,42,M,20,304680,59,98.55000019,3,0.00019364579230668241,1.6703389862711866,0.05084745762711865,32.85000006333333
1121472,1178,144602,42,M,20,140596,23,40.77000022,1,0.00016358929130273978,1.7726087052173913,0.043478260869565216,40.77000022
1121473,1178,144602,42,M,20,439986,80,134.8799999,4,0.00018182396712622674,1.68599999875,0.05,33.719999975
1121474,1178,144602,42,M,20,75803,11,19.3599999,2,0.00014511299025104547,1.7599999909090907,0.18181818181818182,9.67999995
1121477,1178,144603,42,M,21,7073,0,0.0,1,0.0,0.0,0.0,0.0
1121481,1178,144604,42,M,22,153586,28,43.01000035,2,0.00018230828330707225,1.5360714410714285,0.07142857142857142,21.505000175
1121482,1178,144604,42,M,22,180815,31,42.62999976,1,0.00017144595304593093,1.375161282580645,0.03225806451612903,42.62999976
1121483,1178,144604,42,M,22,253169,51,75.78999984,1,0.000201446464614546,1.486078428235294,0.0196078431372549,75.78999984
1121484,1178,144604,42,M,22,34453,5,7.710000038,1,0.00014512524308478217,1.5420000076,0.2,7.710000038
1121487,1178,144605,42,M,23,51550,8,14.03999984,1,0.00015518913676042676,1.75499998,0.125,14.03999984
1121489,1178,144605,42,M,23,110018,24,39.85999966,1,0.00021814612154374738,1.6608333191666667,0.041666666666666664,39.85999966
1121493,1178,144606,42,M,24,137584,21,36.77999961,1,0.00015263402721246656,1.7514285528571427,0.047619047619047616,36.77999961
1121497,1178,144606,42,M,24,209825,30,54.86999953,1,0.0001429762897652806,1.8289999843333333,0.03333333333333333,54.86999953
1121499,1178,144607,42,M,25,264222,63,87.7899996,1,0.0002384358607534573,1.393492057142857,0.015873015873015872,87.7899996
1121510,1178,144608,42,M,26,31202,5,6.730000019,1,0.00016024613806807256,1.3460000038,0.2,6.730000019
1121511,1178,144609,42,M,27,252991,49,76.83999932,3,0.00019368277922930064,1.5681632514285715,0.061224489795918366,25.61333310666667
1121514,1178,144609,42,M,27,56265,9,15.53999972,1,0.00015995734470807785,1.7266666355555556,0.1111111111111111,15.53999972
1121523,1178,144611,42,M,29,76923,11,17.67000008,2,0.000143000143000143,1.6063636436363637,0.18181818181818182,8.83500004
1121524,1178,144611,42,M,29,209332,30,49.60000014,3,0.00014331301473257793,1.653333338,0.1,16.53333338
1121525,1178,144611,42,M,29,214094,31,53.26999903,1,0.00014479621101011705,1.718387065483871,0.03225806451612903,53.26999903
1121526,1178,144611,42,M,29,526209,85,126.9299996,3,0.00016153277500004752,1.4932941129411765,0.03529411764705882,42.309999866666665
1121527,1178,144611,42,M,29,741143,120,179.620001,4,0.00016191207364840522,1.4968333416666666,0.03333333333333333,44.90500025
1121528,1178,144611,42,M,29,172827,25,38.42000043,2,0.0001446533238440753,1.5368000172,0.08,19.210000215
1121530,1178,144612,42,M,30,188873,38,58.5999999,1,0.0002011933945031847,1.5421052605263157,0.02631578947368421,58.5999999
1121532,1178,144612,42,M,30,123126,25,39.72999978,2,0.000203044036190569,1.5891999912,0.08,19.86499989
1121535,1178,144613,42,M,31,77794,14,19.11000001,1,0.00017996246497159165,1.3650000007142857,0.07142857142857142,19.11000001
1121541,1178,144614,42,M,32,56630,9,15.81000018,1,0.00015892636411795867,1.7566666866666667,0.1111111111111111,15.81000018
1121544,1178,144614,42,M,32,400844,85,140.9700022,4,0.0002120525690792428,1.6584706141176473,0.047058823529411764,35.24250055
1121545,1178,144614,42,M,32,208572,36,60.76000023,2,0.00017260226684310455,1.6877777841666668,0.05555555555555555,30.380000115
1121548,1178,144615,42,M,36,59004,8,13.51000011,1,0.00013558402820147786,1.68875001375,0.125,13.51000011
1121551,1178,144615,42,M,36,196253,32,55.10000002,1,0.0001630548322828186,1.721875000625,0.03125,55.10000002
1121554,1178,144616,42,M,63,51858,8,12.63000011,1,0.0001542674225770373,1.57875001375,0.125,12.63000011
1121557,1178,144616,42,M,63,280764,49,81.36000025,2,0.00017452379934749469,1.6604081683673468,0.04081632653061224,40.680000125
1121561,1178,144617,42,M,64,63660,11,16.47000003,1,0.00017279296261388626,1.4972727300000002,0.09090909090909091,16.47000003
1121562,1178,144617,42,M,64,109289,19,31.02999997,1,0.00017385098225804977,1.6331578931578947,0.05263157894736842,31.02999997
1121568,1178,144618,42,M,65,188440,40,60.72999966,2,0.00021226915729144556,1.5182499914999998,0.05,30.36499983
1121571,1178,144619,42,M,2,212496,44,74.83000135,2,0.000207062721180634,1.7006818488636364,0.045454545454545456,37.415000675
1121572,1178,144619,42,M,2,32574,5,7.480000019,1,0.00015349665377294776,1.4960000038,0.2,7.480000019
1121575,1178,144619,42,M,2,128595,23,36.4800005,1,0.00017885609860414478,1.5860869782608698,0.043478260869565216,36.4800005
1121577,1178,144620,42,M,7,242234,48,68.06000054,2,0.0001981555025306109,1.4179166779166668,0.041666666666666664,34.03000027
1121584,1178,144621,42,M,66,33154,5,7.879999995,1,0.00015081136514447728,1.575999999,0.2,7.879999995
1121585,1178,144621,42,M,66,9773,1,1.460000038,1,0.00010232272587741738,1.460000038,1.0,1.460000038
1121589,1178,144622,47,M,10,464036,77,123.5500004,3,0.00016593540156367178,1.6045454597402597,0.03896103896103896,41.18333346666667
1121590,1178,144622,47,M,10,478480,75,135.7500012,3,0.00015674636348436715,1.8100000160000003,0.04,45.250000400000005
1121592,1178,144622,47,M,10,428812,66,116.8800001,4,0.00015391360316409055,1.7709090924242425,0.06060606060606061,29.220000025
1121593,1178,144622,47,M,10,1177535,221,365.6600009,15,0.00018768019634235925,1.6545701398190045,0.06787330316742081,24.377333393333334
1121594,1178,144622,47,M,10,426500,72,128.2799988,4,0.00016881594372801875,1.7816666499999998,0.05555555555555555,32.0699997
1121597,1178,144623,47,M,15,54237,7,10.77999985,2,0.00012906318564817376,1.5399999785714285,0.2857142857142857,5.389999925
1121598,1178,144623,47,M,15,506916,89,133.6999986,2,0.0001755714950800527,1.5022471752808988,0.02247191011235955,66.8499993
1121599,1178,144623,47,M,15,250960,42,64.87999952,2,0.0001673573477845075,1.5447618933333334,0.047619047619047616,32.43999976
1121601,1178,144624,47,M,16,2286228,353,603.380002,16,0.000154402797971156,1.7092917903682718,0.0453257790368272,37.711250125
1121602,1178,144624,47,M,16,915451,125,220.559999,6,0.00013654471948799007,1.764479992,0.048,36.75999983333333
1121603,1178,144624,47,M,16,159478,20,33.89999998,3,0.0001254091473432072,1.6949999989999998,0.15,11.299999993333332
1121605,1178,144624,47,M,16,1228924,190,318.9700032,6,0.00015460679423625871,1.6787894905263159,0.031578947368421054,53.161667200000004
1121606,1178,144624,47,M,16,938283,134,248.6400001,7,0.00014281405503456846,1.8555223888059702,0.05223880597014925,35.52000001428571
1121607,1178,144625,47,M,18,154572,26,40.93000007,1,0.0001682064021944466,1.5742307719230768,0.038461538461538464,40.93000007
1121609,1178,144625,47,M,18,378171,70,109.2500008,1,0.00018510144881548295,1.5607142971428571,0.014285714285714285,109.2500008
1121612,1178,144625,47,M,18,468749,84,134.1199975,6,0.00017920038229414888,1.596666636904762,0.07142857142857142,22.35333291666667
